continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,Prev_wage_normal,age_of_estab,Quality_Rating,yr_of_estab_str
3,1,0.0,1.0,7.780720886117918,1999,1.0,9.913493822418738,3.0,1.0,20201.13,26,2,181.0
3,2,1.0,0.0,7.669495251007694,1984,4.0,11.072911302498307,3.0,1.0,64402.73,41,3,166.0
3,0,0.0,0.0,10.497007749286007,1993,3.0,10.890775465925246,3.0,1.0,53678.91,32,1,175.0
3,2,0.0,0.0,5.056245805348308,1987,1.0,11.54630153527142,3.0,0.0,103393.93,38,1,169.0
1,2,0.0,0.0,6.42648845745769,1945,3.0,11.096976745340033,2.0,1.0,3430513.3200000003,80,1,127.0
3,1,1.0,0.0,6.300785794663244,2001,2.0,11.325376589520992,3.0,1.0,82898.86,24,3,183.0
3,0,1.0,0.0,7.969011781106478,2001,2.0,9.92868491576724,3.0,1.0,20510.35,24,3,183.0
3,1,0.0,0.0,8.076826031298808,1989,4.0,12.657645147793058,3.0,1.0,314156.06,36,1,171.0
3,1,0.0,0.0,7.9996785794994505,1952,2.0,10.521832250595093,3.0,1.0,37117.07,73,1,134.0
5,2,1.0,0.0,6.641182169740591,1998,3.0,9.949685789132971,3.0,1.0,20945.64,27,3,180.0
3,1,0.0,0.0,8.37216741936598,1838,4.0,11.36923567870612,3.0,1.0,86615.64,187,1,21.0
3,0,0.0,1.0,7.763446388727362,2002,3.0,11.394751315338745,3.0,1.0,88854.13,23,2,184.0
5,3,1.0,0.0,7.8961806086154915,1998,2.0,10.235452503733455,3.0,1.0,27874.08,27,3,180.0
3,2,1.0,0.0,8.253488028345904,1823,4.0,10.391345527605722,3.0,0.0,32576.47,202,3,12.0
1,2,1.0,0.0,6.804614520062624,1955,2.0,11.455042824235399,1.0,1.0,1132512.84,70,3,137.0
5,1,1.0,0.0,7.393263094763838,1979,2.0,11.282710218053879,3.0,1.0,79436.26,46,3,161.0
3,3,0.0,0.0,6.333279628139691,1984,2.0,9.378273070545083,3.0,1.0,11828.57,41,1,166.0
3,2,1.0,0.0,5.768320995793772,1963,4.0,11.700817975146968,3.0,1.0,120670.38,62,3,145.0
5,2,1.0,0.0,4.875197323201151,2005,2.0,9.516565455210838,3.0,1.0,13582.88,20,3,187.0
1,2,1.0,0.0,8.065265208897733,2012,4.0,11.860819933108456,3.0,1.0,141608.28,13,3,194.0
1,2,0.0,0.0,5.497168225293202,1838,2.0,9.714840230208658,3.0,1.0,16561.57,187,1,21.0
3,2,0.0,0.0,8.067149039910106,2012,3.0,12.45373466744365,3.0,0.0,256205.38,13,1,194.0
3,1,0.0,0.0,7.945909598613133,2010,4.0,11.461810786208904,3.0,1.0,95016.97,15,1,192.0
5,1,1.0,0.0,7.452402451223638,2015,4.0,10.79963782005359,3.0,1.0,49003.05,10,3,197.0
3,2,1.0,0.0,8.123261319121745,2004,1.0,12.537637144598785,3.0,0.0,278629.2,21,3,186.0
3,1,1.0,0.0,7.297091005160418,2008,2.0,10.399157405624798,3.0,1.0,32831.95,17,3,190.0
3,2,1.0,0.0,8.46863300080086,1914,3.0,11.430466147980479,3.0,1.0,92084.89,111,3,96.0
3,2,1.0,0.0,8.598035579260339,1884,3.0,6.267384592325329,0.0,1.0,1096361.7599999998,141,3,66.0
3,2,0.0,1.0,7.912423121473705,1845,1.0,11.605933269067831,3.0,1.0,109747.03,180,2,27.0
1,2,1.0,0.0,8.129174996911793,2005,3.0,11.661842070899835,3.0,0.0,116057.62,20,3,187.0
3,2,1.0,0.0,7.603897968521881,2007,3.0,11.286530508562603,3.0,1.0,79740.31,18,3,189.0
1,2,1.0,0.0,8.16876982367527,2009,3.0,11.665856229574826,3.0,0.0,116524.43,16,3,191.0
5,2,1.0,0.0,8.53050420547591,2003,4.0,8.655743965840912,3.0,1.0,5743.04,22,3,185.0
3,2,1.0,0.0,7.284134806195205,2012,3.0,10.36397384779702,3.0,1.0,31696.89,13,3,194.0
5,1,1.0,0.0,8.1786387885907,2002,4.0,9.72919249702336,3.0,1.0,16800.98,23,3,184.0
1,2,1.0,0.0,7.3987862754199485,2013,3.0,6.828102361997005,0.0,1.0,1920748.5439999998,12,3,195.0
0,3,1.0,0.0,8.357259153499912,1985,1.0,11.188764453265616,3.0,1.0,72313.38,40,3,167.0
3,2,0.0,0.0,4.912654885736052,2001,3.0,5.630815287457254,0.0,1.0,580089.952,24,1,183.0
3,3,1.0,0.0,8.445697189711167,2008,4.0,10.263102420659603,3.0,1.0,28655.55,17,3,190.0
5,0,1.0,0.0,6.297109319933935,2001,3.0,10.243842954189219,3.0,1.0,28108.94,24,3,183.0
3,1,1.0,0.0,6.144185634125646,1960,4.0,11.391357425214775,3.0,1.0,88553.08,65,3,142.0
3,2,1.0,0.0,4.68213122712422,1998,1.0,11.325266690535662,3.0,1.0,82889.75,27,3,180.0
3,1,1.0,0.0,7.170888478512505,2006,3.0,10.671901283838354,3.0,1.0,43126.86,19,3,188.0
3,0,0.0,1.0,8.082093278178382,1863,4.0,11.477344503875656,3.0,1.0,96504.46,162,2,45.0
1,2,1.0,0.0,7.9676267393338165,1985,2.0,10.721480104977964,3.0,1.0,45318.93,40,3,167.0
4,1,0.0,0.0,8.31996102188653,2010,2.0,11.932259684119499,3.0,0.0,152094.86,15,1,192.0
3,1,1.0,0.0,7.133295954896068,1989,3.0,9.35821885118542,3.0,1.0,11593.72,36,3,171.0
5,1,1.0,0.0,7.938088726896952,2001,3.0,12.099268365924353,3.0,1.0,179740.31,24,3,183.0
5,2,0.0,0.0,8.39615486303918,1985,4.0,11.205804203170695,3.0,1.0,73556.14,40,1,167.0
3,1,1.0,0.0,8.195057690895077,2011,3.0,11.845219556716266,3.0,1.0,139416.28,14,3,193.0
1,2,1.0,0.0,7.744136627627991,1997,0.0,11.5346900878623,3.0,1.0,102200.32,28,3,179.0
3,1,1.0,0.0,6.980075940561763,2008,2.0,11.813149679895142,3.0,1.0,135016.15,17,3,190.0
3,0,0.0,0.0,7.538494999413465,2007,4.0,11.957206781353683,3.0,0.0,155936.91,18,1,189.0
3,2,0.0,0.0,6.739336627357174,1973,3.0,11.441736934787937,3.0,1.0,93128.63,52,1,155.0
3,2,0.0,0.0,7.00033446027523,1997,2.0,11.322377120768406,3.0,0.0,82650.58,28,1,179.0
3,0,0.0,1.0,5.093750200806762,1993,3.0,7.74497250002639,3.0,1.0,2309.93,32,2,175.0
3,2,1.0,0.0,6.424869023905388,1946,4.0,9.838818356194258,3.0,1.0,18747.55,79,3,128.0
4,0,1.0,1.0,8.31090675716845,2004,4.0,10.840760607748242,3.0,1.0,51060.2,21,4,186.0
5,1,0.0,0.0,7.644919344958857,1999,3.0,10.600090006756725,3.0,1.0,40138.45,26,1,181.0
3,1,0.0,1.0,6.740519359606223,2007,4.0,11.529356139107056,3.0,1.0,101656.64,18,2,189.0
3,1,1.0,0.0,8.244334047856094,2007,4.0,11.28113047263011,3.0,1.0,79310.87,18,3,189.0
5,3,0.0,0.0,6.846943139585379,1926,2.0,11.170723846742643,3.0,1.0,71020.5,99,1,108.0
3,2,0.0,0.0,9.542087175590064,1985,4.0,10.998610761438416,3.0,1.0,59791.02,40,1,167.0
3,1,0.0,0.0,7.109062135687172,1992,4.0,11.43209234500318,3.0,1.0,92234.76,33,1,174.0
3,1,1.0,0.0,7.703459047867175,1988,2.0,11.802740785429636,3.0,1.0,133618.07,37,3,170.0
3,3,0.0,1.0,7.363913501405819,2005,3.0,11.370345255007088,3.0,1.0,86711.8,20,2,187.0
0,2,0.0,1.0,7.701652362642226,2002,2.0,11.80844593674662,3.0,1.0,134382.56,23,2,184.0
3,1,1.0,0.0,6.113682179832232,2013,3.0,11.00091513972248,3.0,1.0,59928.96,12,3,195.0
3,2,1.0,1.0,7.821242083523558,2006,3.0,11.445954975660571,3.0,1.0,93522.28,19,4,188.0
3,0,0.0,0.0,8.497398564088058,2010,1.0,10.681736391900841,3.0,1.0,43553.11,15,1,192.0
4,3,1.0,0.0,8.498825534058053,1999,2.0,9.976084920015191,3.0,1.0,21505.95,26,3,181.0
3,1,1.0,1.0,6.928537818164665,1967,4.0,10.716906668869328,3.0,1.0,45112.14,58,4,149.0
3,2,0.0,0.0,6.5337888379333435,1960,3.0,10.734823917596568,1.0,1.0,551132.52,65,1,142.0
5,1,1.0,0.0,7.891704659330107,2012,2.0,9.815857802575154,3.0,1.0,18322.0,13,3,194.0
3,1,0.0,0.0,6.253828811575473,1999,2.0,6.6485831741474675,0.0,1.0,1605115.616,26,1,181.0
3,0,0.0,0.0,6.095824562432225,1838,1.0,12.269936063837102,3.0,1.0,213189.36,187,1,21.0
5,2,1.0,0.0,8.229777750081887,1993,2.0,9.207474268623114,3.0,1.0,9971.38,32,3,175.0
3,2,0.0,0.0,6.467698726104354,1996,1.0,10.061847646051564,3.0,1.0,23431.76,29,1,178.0
3,1,0.0,0.0,8.136518252115291,2014,1.0,10.517784418406048,3.0,1.0,36967.13,11,1,196.0
3,0,1.0,0.0,8.196161139282902,1996,3.0,11.627564452170928,3.0,1.0,112146.85,29,3,178.0
3,2,1.0,0.0,7.282073658093465,1968,1.0,11.50586399134795,3.0,1.0,99296.34,57,3,150.0
3,0,1.0,0.0,7.761319180947987,1997,2.0,11.49086133239761,3.0,1.0,97817.75,28,3,179.0
3,1,1.0,1.0,5.003946305945459,2000,3.0,11.599628436074319,3.0,1.0,109057.27,25,4,182.0
3,1,1.0,0.0,8.318498320504338,1995,3.0,11.811404737303127,3.0,1.0,134780.76,30,3,177.0
3,0,1.0,0.0,9.420033875565988,1993,3.0,7.8810575250181225,3.0,1.0,2646.67,32,3,175.0
3,2,0.0,0.0,8.382747094863314,1838,3.0,11.914410529870452,3.0,0.0,149404.18,187,1,21.0
3,1,1.0,0.0,4.8283137373023015,1992,4.0,11.74462415648983,3.0,1.0,126073.98,33,3,174.0
3,1,0.0,0.0,7.669028288589683,1968,1.0,5.614051038019849,0.0,1.0,570446.24,57,1,150.0
3,1,1.0,0.0,7.944846711001996,1997,2.0,10.762380712562573,3.0,1.0,47210.93,28,3,179.0
3,2,1.0,0.0,6.816735880594968,1838,1.0,6.06015233872947,0.0,1.0,891156.6560000001,187,3,21.0
1,2,0.0,0.0,8.503905297089302,1979,3.0,11.449105832037267,3.0,1.0,93817.42,46,1,161.0
3,2,1.0,0.0,8.53089883847235,1971,3.0,5.453777617084566,0.0,1.0,485969.32800000004,54,3,153.0
3,0,0.0,0.0,8.22764270790443,1998,3.0,11.833331543563,3.0,1.0,137768.71,27,1,180.0
1,2,1.0,0.0,4.442651256490317,1933,3.0,10.901536688665123,3.0,1.0,54259.68,92,3,115.0
3,2,1.0,0.0,7.933079771880415,1910,2.0,10.71431887497374,3.0,1.0,44995.55,115,3,92.0
3,2,1.0,0.0,8.592671652592143,1939,4.0,10.33623800675536,3.0,1.0,30829.83,86,3,121.0
3,2,1.0,0.0,7.1308988302963465,1979,4.0,11.242663445174413,3.0,1.0,76317.95,46,3,161.0
5,0,1.0,0.0,8.044305406990638,1947,4.0,10.720287176694685,3.0,1.0,45264.9,78,3,129.0
3,3,1.0,1.0,7.659171367666058,2007,3.0,12.154946074085686,3.0,1.0,190031.68,18,4,189.0
3,2,0.0,0.0,7.954723334497908,1998,1.0,11.432479867814289,3.0,1.0,92270.51,27,1,180.0
0,2,0.0,0.0,8.435549202375727,1872,3.0,10.358387378948832,3.0,1.0,31520.31,153,1,54.0
3,1,0.0,0.0,8.00202481821611,1883,3.0,10.833499910821857,3.0,1.0,50690.81,142,1,65.0
3,1,0.0,0.0,6.492239835020471,1947,2.0,4.9539443004102495,0.0,1.0,294804.432,78,1,129.0
3,1,1.0,0.0,8.321664807135,1990,4.0,11.22730965632433,3.0,1.0,75155.13,35,3,172.0
3,2,0.0,0.0,7.134093721192866,1947,3.0,9.794685566250166,3.0,0.0,17938.16,78,1,129.0
3,3,1.0,1.0,7.478734825567875,2012,4.0,11.733739825825142,3.0,1.0,124709.19,13,4,194.0
1,1,1.0,0.0,7.4205789054108005,2008,2.0,10.9615397915401,3.0,1.0,57615.09,17,3,190.0
1,1,1.0,0.0,7.971085753505607,1988,2.0,5.789190455782319,0.0,1.0,679636.672,37,3,170.0
5,1,1.0,0.0,8.146709052203319,2004,2.0,11.499039905250804,3.0,1.0,98621.04,21,3,186.0
1,0,0.0,0.0,6.648984550024776,1993,3.0,11.289997890331378,3.0,1.0,80017.28,32,1,175.0
3,1,0.0,0.0,8.246958032568177,2005,3.0,11.822187775008892,3.0,0.0,136241.97,20,1,187.0
3,0,0.0,0.0,5.863631175598097,1884,2.0,10.496267286849983,3.0,1.0,36180.2,141,1,66.0
3,2,1.0,0.0,8.265392930852224,2012,4.0,8.707674698410102,3.0,1.0,6049.16,13,3,194.0
3,1,0.0,0.0,7.00850518208228,2010,2.0,10.2292992383005,3.0,1.0,27703.09,15,1,192.0
1,0,1.0,0.0,8.65084957622891,1872,2.0,10.777546546668837,3.0,1.0,47932.38,153,3,54.0
5,1,1.0,0.0,8.402455513945814,1977,4.0,10.28498641751707,3.0,1.0,29289.56,48,3,159.0
3,1,0.0,1.0,6.440946540632921,1989,3.0,11.44417574249159,3.0,1.0,93356.03,36,2,171.0
3,1,0.0,0.0,8.344742754417545,1998,2.0,11.580895279979986,3.0,1.0,107033.3,27,1,180.0
3,2,0.0,0.0,7.201170883281678,1997,3.0,11.767454343587769,3.0,1.0,128985.38,28,1,179.0
3,1,1.0,0.0,7.824445930877619,2013,4.0,11.618470903528761,3.0,1.0,111131.66,12,3,195.0
3,1,1.0,0.0,8.014004994779459,2009,4.0,6.408117174231708,0.0,1.0,1262040.416,16,3,191.0
1,2,0.0,0.0,5.918893854273146,2010,2.0,10.630077487873885,3.0,1.0,41360.33,15,1,192.0
3,2,1.0,0.0,7.273092595999522,2003,4.0,11.533996503179335,3.0,1.0,102129.46,22,3,185.0
3,1,1.0,0.0,8.247482004285693,2001,2.0,10.595099805697497,3.0,1.0,39938.65,24,3,183.0
4,2,0.0,0.0,9.91338837721339,2005,3.0,11.69675263775537,3.0,0.0,120180.81,20,1,187.0
1,0,1.0,0.0,8.139440521874608,1854,4.0,11.582295358708691,3.0,1.0,107183.26,171,3,36.0
3,1,1.0,0.0,7.790696031174738,1942,1.0,12.109623967883058,3.0,1.0,181611.3,83,3,124.0
3,2,1.0,0.0,7.126890808898808,2012,1.0,11.435499131602457,3.0,0.0,92549.52,13,3,194.0
3,2,1.0,0.0,7.845807502637805,1999,2.0,11.1964856919759,3.0,1.0,72873.89,26,3,181.0
2,2,1.0,0.0,7.506591780070841,1904,4.0,11.431479589984388,3.0,1.0,92178.26,121,3,86.0
3,2,1.0,0.0,7.271703706887368,1987,2.0,11.6659398137035,3.0,1.0,116534.17,38,3,169.0
3,2,0.0,0.0,7.455876687491824,2012,2.0,11.814939122883823,3.0,1.0,135257.97,13,1,194.0
3,1,0.0,0.0,5.003946305945459,2013,1.0,12.038031141710947,3.0,1.0,169063.75,12,1,195.0
3,0,1.0,0.0,8.153349757998892,2010,3.0,11.37310910611452,3.0,1.0,86951.79,15,3,192.0
3,2,0.0,0.0,8.026170194946426,2001,2.0,11.573081176865587,3.0,1.0,106200.19,24,1,183.0
3,1,1.0,1.0,8.064950891749143,2003,3.0,5.324197079134363,0.0,1.0,426906.48,22,4,185.0
3,3,1.0,0.0,7.545918151209323,1911,2.0,11.085019943665555,3.0,1.0,65187.3,114,3,93.0
3,2,0.0,0.0,7.772331575169614,2002,3.0,11.06531154500886,3.0,1.0,63915.14,23,1,184.0
5,1,1.0,0.0,6.777646593635117,1966,1.0,10.981910058973257,3.0,1.0,58800.76,59,3,148.0
3,2,1.0,0.0,8.215006432761575,2001,2.0,4.6149224774307696,0.0,1.0,210038.40000000002,24,3,183.0
3,2,0.0,0.0,6.96979066990159,2005,2.0,10.420662476765585,3.0,1.0,33545.65,20,1,187.0
3,0,1.0,0.0,7.280697195384741,1936,3.0,10.261242063532588,3.0,1.0,28602.29,89,3,118.0
3,2,1.0,0.0,8.55159461813357,1962,1.0,10.774732800167069,3.0,0.0,47797.7,63,3,144.0
3,2,0.0,0.0,7.1276936993473985,1978,3.0,11.251677966687184,3.0,1.0,77009.03,47,1,160.0
0,2,0.0,0.0,6.418364935936212,1952,1.0,10.596796470015953,3.0,1.0,40006.47,73,1,134.0
3,1,1.0,0.0,7.846589975291186,1945,4.0,10.026360722561233,3.0,1.0,22614.82,80,3,127.0
3,1,0.0,0.0,6.80903930604298,2004,1.0,11.493116557654329,3.0,1.0,98038.6,21,1,186.0
3,2,1.0,0.0,7.918264686095274,2001,4.0,9.688597968320764,3.0,1.0,16132.61,24,3,183.0
3,1,1.0,0.0,7.949797216161852,1980,3.0,10.355363806716746,3.0,1.0,31425.15,45,3,162.0
5,0,0.0,0.0,7.201170883281678,2005,3.0,11.552548597142113,3.0,1.0,104041.86,20,1,187.0
3,2,0.0,0.0,8.22389538017882,2007,1.0,11.738760590745825,3.0,1.0,125336.9,18,1,189.0
5,0,0.0,0.0,6.263398262591624,2008,4.0,11.723650545277684,3.0,1.0,123457.29,17,1,190.0
3,1,0.0,0.0,7.2640301428995295,1971,2.0,11.831415559063986,3.0,1.0,137505.0,54,1,153.0
5,1,0.0,0.0,8.449770515098804,2006,4.0,10.195397923122746,3.0,1.0,26779.66,19,1,188.0
3,1,0.0,0.0,3.258096538021482,2004,3.0,11.342848397513498,3.0,1.0,84359.98,21,1,186.0
3,2,1.0,0.0,7.055312843339752,2013,2.0,11.551147602789998,3.0,1.0,103896.2,12,3,195.0
5,2,1.0,0.0,6.803505257608338,2007,2.0,10.234109854463604,3.0,1.0,27836.68,18,3,189.0
5,2,0.0,1.0,7.830822995135316,1872,3.0,11.073827458750955,3.0,1.0,64461.76,153,2,54.0
3,2,1.0,0.0,7.234898420314831,2004,3.0,11.369855582388718,3.0,1.0,86669.35,21,3,186.0
3,0,0.0,1.0,5.598421958998375,2010,3.0,11.407875789885354,3.0,1.0,90027.98,15,2,192.0
3,3,1.0,0.0,7.820037989458753,2004,3.0,10.905876344452935,3.0,0.0,54495.66,21,3,186.0
3,1,1.0,0.0,7.7266536648476425,2013,0.0,11.922781054128913,3.0,1.0,150660.02,12,3,195.0
3,1,1.0,0.0,6.943122422819428,1967,2.0,11.669424984113377,3.0,0.0,116941.02,58,3,149.0
3,1,0.0,1.0,7.085064293952548,2012,3.0,10.297814527967095,3.0,1.0,29667.71,13,2,194.0
3,2,1.0,0.0,7.562681246721884,1972,3.0,11.618399724159014,3.0,1.0,111123.75,53,3,154.0
1,1,1.0,0.0,7.611842399580417,2007,3.0,8.895444678527694,3.0,1.0,7298.65,18,3,189.0
3,1,0.0,0.0,7.293017679772782,1999,3.0,3.5598920078249536,0.0,1.0,73131.552,26,1,181.0
3,2,0.0,0.0,5.298317366548036,1989,3.0,9.999695511034712,3.0,0.0,22019.76,36,1,171.0
3,2,0.0,0.0,8.375860015299594,2006,3.0,10.938525654946288,3.0,1.0,56304.27,19,1,188.0
3,2,0.0,0.0,7.181591944611865,2000,3.0,11.677070746240712,3.0,0.0,117838.55,25,1,182.0
3,1,0.0,0.0,6.437751649736401,1978,4.0,10.8416552294094,3.0,1.0,51105.9,47,1,160.0
3,1,1.0,0.0,5.58724865840025,2011,3.0,11.399244765713584,3.0,1.0,89254.29,14,3,193.0
1,2,1.0,0.0,5.1298987149230735,2009,4.0,8.44763516025664,3.0,1.0,4664.03,16,3,191.0
3,0,1.0,0.0,8.000014093678072,2006,2.0,11.613516946842463,3.0,1.0,110582.48,19,3,188.0
3,2,0.0,1.0,11.24297852454132,2006,3.0,10.605828094351716,3.0,1.0,40369.43,19,2,188.0
3,2,1.0,0.0,7.80710329012598,1988,3.0,11.571981327515275,3.0,1.0,106083.45,37,3,170.0
1,2,1.0,0.0,8.305236829492593,1987,4.0,11.541606114758457,3.0,0.0,102909.59,38,3,169.0
3,3,0.0,0.0,3.4657359027997265,2012,3.0,12.006225366523182,3.0,1.0,163771.16,13,1,194.0
3,1,0.0,0.0,8.182838710766026,1996,1.0,11.878806284506245,3.0,1.0,144178.34,29,1,178.0
3,1,1.0,0.0,8.39840965542627,1954,3.0,11.639285303363241,3.0,0.0,113469.04,71,3,136.0
3,2,1.0,0.0,8.791029857045965,2005,3.0,11.706107416931028,3.0,0.0,121310.35,20,3,187.0
3,2,1.0,0.0,7.3632795869630385,1995,2.0,11.17343164796936,3.0,1.0,71213.07,30,3,177.0
1,1,0.0,0.0,7.545918151209323,1998,4.0,10.199377349274915,3.0,1.0,26886.44,27,1,180.0
3,2,1.0,0.0,7.815207062189088,2001,4.0,11.283089318116165,3.0,1.0,79466.38,24,3,183.0
1,1,0.0,0.0,3.091042453358316,1890,2.0,5.418470480238156,0.0,1.0,469110.512,135,1,72.0
3,0,1.0,0.0,7.052721049232323,2004,2.0,6.180192828609044,0.0,1.0,1004817.0080000001,21,3,186.0
3,3,1.0,0.0,7.075808863978387,1916,4.0,10.675376595036562,3.0,1.0,43277.0,109,3,98.0
3,0,1.0,0.0,8.352790135124629,1991,3.0,11.636099808042745,3.0,1.0,113108.16,34,3,173.0
3,0,0.0,0.0,7.099201743553092,1999,4.0,11.856924447296791,3.0,1.0,141057.72,26,1,181.0
3,1,0.0,1.0,7.919356190660617,1993,2.0,11.819901432394666,3.0,1.0,135930.83,32,2,175.0
0,1,0.0,0.0,8.334951631422454,2011,2.0,11.095054369851836,3.0,1.0,65844.71,14,1,193.0
5,1,1.0,0.0,4.897839799950911,1998,4.0,11.430368407299676,3.0,1.0,92075.89,27,3,180.0
1,2,0.0,0.0,5.278114659230517,1999,2.0,11.27666716506002,3.0,1.0,78957.67,26,1,181.0
3,1,0.0,0.0,7.337587743538596,2001,2.0,11.702150471360925,3.0,1.0,120831.28,24,1,183.0
2,1,0.0,0.0,6.811244378601294,2005,1.0,11.449118302991003,2.0,1.0,4878566.68,20,1,187.0
3,2,1.0,0.0,8.022896869601457,1993,2.0,9.24395791665903,3.0,1.0,10341.89,32,3,175.0
3,2,1.0,0.0,7.359467638255621,1851,3.0,11.189584435441148,3.0,0.0,72372.7,174,3,33.0
1,2,1.0,0.0,7.52131798019924,2001,2.0,11.196098235380637,3.0,1.0,72845.66,24,3,183.0
3,1,1.0,0.0,8.020927718981577,2013,0.0,11.58631039722216,3.0,0.0,107614.47,12,3,195.0
3,1,1.0,0.0,7.741533589281828,2006,3.0,11.249649655171499,3.0,1.0,76852.99,19,3,188.0
3,1,1.0,0.0,7.826443135456014,1989,3.0,10.228561864617255,3.0,1.0,27682.67,36,3,171.0
1,1,0.0,0.0,8.507950610049305,1990,3.0,5.524367090847716,0.0,1.0,521513.40799999994,35,1,172.0
5,1,1.0,0.0,8.28576542051433,1977,4.0,8.949323599233798,3.0,1.0,7702.68,48,3,159.0
1,1,1.0,0.0,8.197263371414335,2011,3.0,6.493874710004992,0.0,1.0,1375046.1919999998,14,3,193.0
3,1,1.0,0.0,5.030437921392435,2000,1.0,11.64638069219424,3.0,1.0,114277.01,25,3,182.0
3,2,0.0,0.0,6.473890696352274,1898,1.0,12.362083508429324,3.0,1.0,233767.78,127,1,80.0
5,3,1.0,0.0,10.190394324520158,1997,4.0,10.03236350037439,3.0,1.0,22750.98,28,3,179.0
3,2,1.0,0.0,7.491645473605133,1925,4.0,11.972674191985643,3.0,1.0,158367.6,100,3,107.0
3,2,1.0,0.0,7.632885505395133,1985,3.0,11.731534028755396,3.0,0.0,124434.41,40,3,167.0
1,2,1.0,0.0,6.925595197110468,2005,4.0,11.562232543135645,3.0,0.0,105054.29,20,3,187.0
5,0,0.0,0.0,8.062747901086354,1931,3.0,5.401703935253849,0.0,1.0,461310.72000000003,94,1,113.0
3,1,0.0,0.0,7.739359202689098,1996,4.0,11.99334831264892,3.0,1.0,161675.79,29,1,178.0
5,2,1.0,1.0,7.198931240688173,2004,2.0,11.432009943171906,3.0,1.0,92227.16,21,4,186.0
3,2,1.0,0.0,7.724004656676065,1878,2.0,11.143298721703628,3.0,1.0,69099.22,147,3,60.0
3,2,0.0,0.0,7.913886714856082,2005,2.0,10.761360089143537,3.0,0.0,47162.77,20,1,187.0
3,1,1.0,0.0,5.60947179518496,2002,4.0,11.029391836697362,3.0,1.0,61660.07,23,3,184.0
3,2,1.0,0.0,7.551186867296149,1976,2.0,11.226941150511403,3.0,1.0,75127.44,49,3,158.0
3,1,1.0,0.0,7.819636302367592,2004,0.0,11.46863736627846,3.0,1.0,95667.83,21,3,186.0
0,3,0.0,1.0,5.736572297479192,1985,2.0,5.877199783816655,0.0,1.0,742162.096,40,2,167.0
3,0,1.0,1.0,7.3098814858247865,1945,3.0,11.253819964957383,3.0,0.0,77174.16,80,4,127.0
5,1,1.0,0.0,8.41715183723601,1968,4.0,11.44515345507125,3.0,1.0,93447.35,57,3,150.0
4,2,0.0,0.0,6.826545223556594,1969,3.0,11.610547334396363,3.0,1.0,110254.58,56,1,151.0
3,0,1.0,0.0,7.45182223652793,1995,1.0,11.534045851091724,3.0,1.0,102134.5,30,3,177.0
3,1,1.0,0.0,6.413458957167357,2011,2.0,6.584758380791116,0.0,1.0,1505870.288,14,3,193.0
5,2,0.0,0.0,11.545692706893112,1983,4.0,10.76895330140047,3.0,1.0,47522.25,42,1,165.0
3,2,0.0,0.0,7.400620577371135,1977,3.0,12.071043503266996,3.0,0.0,174738.09,48,1,159.0
1,2,0.0,0.0,7.94873845481361,1978,2.0,11.894339996005769,3.0,0.0,146435.45,47,1,160.0
3,2,0.0,0.0,6.660575149839686,2003,4.0,11.273450021384901,3.0,1.0,78704.06,22,1,185.0
3,1,0.0,0.0,4.882801922586371,1998,2.0,5.841916425905974,0.0,1.0,716432.704,27,1,180.0
3,1,0.0,0.0,7.786967002614872,2005,4.0,11.497097866767348,3.0,1.0,98429.7,20,1,187.0
3,2,1.0,0.0,3.8066624897703196,1838,2.0,10.100898851021288,3.0,1.0,24364.9,187,3,21.0
3,1,1.0,0.0,8.421783006611578,2005,3.0,11.116414349951405,3.0,1.0,67266.28,20,3,187.0
3,0,0.0,0.0,7.392647520721623,2000,4.0,12.23117780715683,3.0,1.0,205084.59,25,1,182.0
3,1,1.0,0.0,6.725033642166843,1992,4.0,6.40108766536481,3.0,1.0,602.5,33,3,174.0
3,1,0.0,1.0,7.779466967458324,2012,3.0,6.085397415217498,0.0,1.0,913940.3520000001,13,2,194.0
5,2,1.0,0.0,8.001019961323651,1994,4.0,10.548933663148171,3.0,1.0,38136.75,31,3,176.0
3,3,0.0,0.0,6.440946540632921,2001,1.0,10.50091041754938,3.0,1.0,36348.58,24,1,183.0
1,1,1.0,0.0,7.662937850461535,2003,4.0,10.684239163361507,3.0,1.0,43662.25,22,3,185.0
3,1,1.0,0.0,7.994632311431825,2011,4.0,11.136327075008456,3.0,1.0,68619.16,14,3,193.0
5,1,0.0,0.0,7.894318063841624,1996,1.0,11.5914189424369,3.0,1.0,108165.63,29,1,178.0
3,2,1.0,0.0,7.8160138391590275,1981,2.0,10.440365936642749,3.0,1.0,34213.17,44,3,163.0
5,3,1.0,0.0,7.450660796211539,1995,2.0,11.521372289886962,3.0,1.0,100848.26,30,3,177.0
3,0,0.0,0.0,7.4360278163518485,1999,2.0,11.717203699975038,3.0,1.0,122663.94,26,1,181.0
3,1,0.0,1.0,6.9782137426306985,2005,3.0,11.880598151431002,3.0,1.0,144436.92,20,2,187.0
3,2,1.0,0.0,4.23410650459726,1987,1.0,8.819455454420375,3.0,1.0,6764.58,38,3,169.0
5,0,0.0,1.0,6.124683390894205,1837,3.0,12.035568329293833,3.0,1.0,168647.89,188,2,20.0
3,2,1.0,0.0,7.084226422097916,1997,2.0,12.310874410115689,3.0,1.0,222098.09,28,3,179.0
